Date,S0_naive,S1_realfill,S2_realcost,S3_pit,PIT_BUY_HOLD,BENCHMARK_N100
2021-05-20,3134670.6921797628,3117316.214052399,1681868.3502322591,1105518.6985128555,3446243.5586675704,2782805.7579059866
2021-05-21,3155646.3359328145,3137808.7153951726,1692976.1798297323,1109473.6745107803,3480758.4827738116,2827567.861299682
2021-05-24,3155091.7092543477,3136800.5115682683,1692550.5824557699,1113608.0703848037,3499633.540486221,2834267.2498352276
2021-05-25,3165644.759013259,3146490.5449544988,1697754.5563861288,1115941.5435445937,3503478.8469397994,2835066.8258274756
2021-05-26,3168413.6375838155,3148854.0108968816,1699046.0636569418,1111294.7516897353,3505012.2361083087,2849123.9916096143
2021-05-27,3178029.1895857686,3158553.824373444,1704271.8911410726,1122589.6228445205,3523205.595740794,2856802.706701257
2021-05-28,3165767.063746535,3146563.0626852117,1697785.4299441732,1109391.3140142593,3535382.488517283,2872562.6454526917
2021-05-31,3180499.5467329854,3160663.252260407,1705428.8325778402,1121610.254855934,3554644.6221020245,2903333.40875985
2021-06-01,3172638.045893752,3152684.7183553777,1701138.1300631918,1110665.308925453,3550571.0149590727,2901595.704547211
2021-06-02,3186400.1898146505,3166991.069673737,1708854.9818774618,1123896.5348394546,3602074.297028846,2909428.43022022
2021-06-03,3189487.624903762,3167788.1449300847,1709293.6449557699,1125982.5651281509,3637671.3147413656,2932101.3705122294
2021-06-04,3207680.7521620626,3186542.0331747136,1719347.3701449789,1132352.2632940444,3661638.633585497,2930820.8982725865
2021-06-07,3288270.13891133,3246527.701669892,1750412.7724148007,1143187.4916276394,3692787.931063747,2944166.5752945584
2021-06-08,3356633.9840651387,3313572.15406247,1786589.6213451596,1158715.7011613308,3700353.713128332,2943882.562108697
2021-06-09,3356051.4643202657,3313254.8653738103,1786336.3978458615,1151143.877922958,3672632.3736737785,2923179.252250283
2021-06-10,3382607.522067153,3339379.380193909,1800462.0412880154,1159278.5908994137,3715269.8158663297,2946789.753827146
2021-06-11,3363814.194140517,3320762.145582398,1790429.7297531338,1159704.2158421932,3723255.433766772,2958286.6667326367
2021-06-14,3336118.269396865,3291981.820440491,1773698.374829762,1150108.0425380236,3708001.0729127773,2958832.952117349
2021-06-15,3316131.785349929,3272132.0882818303,1762961.6687388348,1142198.1803544122,3715692.1205636445,2969286.5646282467
2021-06-16,3294491.918978774,3250363.444761475,1751251.472672932,1124928.3894780236,3676493.9781152927,2948840.1902430025
2021-06-17,3275397.336352431,3230279.366613587,1739846.0656300096,1111732.6843884545,3634755.4244172415,2933143.006418169
2021-06-18,3240966.9668303365,3196101.4074689946,1721430.1115398912,1098460.357907589,3607715.6173855066,2929313.7555310517
2021-06-21,3267793.6342573995,3222370.2906515202,1735611.893188527,1109292.062033947,3636506.8823072445,2943247.8349049133
2021-06-22,3294460.239855849,3249232.372686585,1750030.8535328417,1119304.2962749552,3647943.3749978538,2949788.4473389485
2021-06-23,3284777.1392622823,3238121.9846975408,1743429.807297979,1114812.1645208704,3630659.937909312,2932495.8754613064
2021-06-24,3273086.662627303,3226996.2005636296,1735573.2667601462,1113482.2838743762,3621542.142140915,2947024.8349880306
2021-06-25,3298181.1252966756,3250944.210046967,1747860.9849770986,1116845.2229551726,3657710.0958906184,2960921.591768743
2021-06-28,3301117.1526671285,3253728.9728910527,1748133.3005183677,1112146.3619076475,3667014.450090686,2955005.166947892
2021-06-29,3289206.415553176,3243140.7295248113,1742219.3439200858,1111591.6657921537,3641826.328569155,2944474.1505369474
2021-06-30,3316235.2631903524,3268696.6429159245,1755891.3429244498,1110621.1525397687,3623589.956896802,2938480.602421158
2021-07-01,3286977.3807822103,3240063.32984372,1740338.2711966971,1104974.0382791657,3623225.1746698455,2932837.5968925925
2021-07-02,3281165.3996687764,3218734.203623017,1728174.1895742672,1101714.3393751476,3626868.6954948604,2938149.208565428
2021-07-05,3293992.721800887,3229010.02666684,1733142.8382575444,1105992.1955496166,3652788.9348558146,2958572.265100797
2021-07-06,3338116.2742110128,3273114.8702489934,1756322.6289279307,1106508.3836268785,3645771.512366914,2956471.3575928747
2021-07-07,3345535.0292769307,3281028.7693883977,1760615.8935763682,1120520.9206752183,3666170.78658961,2967954.85554203
2021-07-08,3348382.1686201924,3285639.4817297063,1762491.61878587,1114694.3367518785,3637277.8336352925,2943835.9898290476
2021-07-09,3357621.892970168,3295414.7523901067,1767738.9642601132,1125101.0590571763,3651063.217515912,2938473.3065620954
2021-07-12,3383602.073542678,3321870.162149628,1781960.4365196347,1130850.2004451158,3660637.026308073,2939136.474216221
2021-07-13,3394930.9713888997,3333379.6382391057,1788114.37842561,1131762.8380072415,3676773.6550176414,2957455.9262736174
2021-07-14,3408255.387866103,3346931.1893407903,1795415.9346962094,1135326.7369025052,3679718.4211627883,2964247.242095844
2021-07-15,3415686.3141470784,3354151.260614594,1799326.13472749,1136561.1590597928,3683589.880664198,2977446.7420798787
2021-07-16,3397925.6219969625,3337303.6483251653,1790254.450992596,1138584.849214822,3695442.0476807016,2979598.281783832
2021-07-19,3413485.2964659566,3353022.6269628606,1798581.4001808285,1144445.673231393,3664119.6604439346,2949202.241689587
2021-07-20,3388261.719203078,3327926.2090856633,1785165.0898094296,1132223.1738074124,3618790.6747806002,2926942.9049448636
2021-07-22,3444516.686114394,3383282.2656957707,1814784.3708839535,1143050.7753301705,3667820.7772682062,2965488.861745746
2021-07-23,3451640.9860106343,3391018.9600927434,1818983.9076576352,1140587.4553533639,3670772.431294598,2970730.457817764
2021-07-26,3494733.281214797,3435231.202463349,1842526.124721539,1153857.5742231454,3669892.3464004565,2966113.8006274384
2021-07-27,3503656.156958663,3445221.410791596,1847876.6849823117,1161843.7927785958,3650728.462647672,2951104.4909122153
2021-07-28,3526342.152468764,3469220.67270871,1859565.6425358637,1164840.7189315057,3638523.9889559154,2946904.6133841216
2021-07-29,3567340.6186858052,3509009.937998017,1881002.5174137934,1185843.2197097826,3671369.478646382,2958776.246450757
2021-07-30,3542688.94706639,3484145.746668061,1867678.8787304743,1182821.6118568468,3692351.575938188,2957830.8706203895
2021-08-02,3535118.689642989,3476000.977350434,1863289.1398159845,1186764.6956199694,3735807.126356505,2981372.073917378
2021-08-03,3573484.1326704854,3496486.8725683293,1873558.5400394483,1196878.1511010241,3761725.6455547567,3024309.946060052
2021-08-04,3568197.5444861287,3490970.726984223,1870529.5880931898,1184239.1059769702,3733092.0751978024,3041743.627503928
2021-08-05,3559969.2095099324,3483056.180475434,1866266.0892070814,1190849.2232255053,3739947.1974333664,3046857.3659216845
2021-08-06,3546740.2378264302,3470959.632211884,1859682.2401203199,1184832.3421639514,3752613.736260145,3038739.8085623663
2021-08-09,3529622.266497695,3435056.608560761,1839982.4556297078,1159178.011613515,3727042.256731285,3040168.6434295992
2021-08-10,3494369.2633620137,3402317.2521001897,1819778.55535354,1138726.5755325824,3684372.292641372,3042054.70743686
2021-08-11,3496637.394366347,3407158.787088593,1824032.955408981,1147057.4347702533,3691483.5150541086,3041394.1846217266
2021-08-12,3535853.623828017,3444449.619486054,1845745.3399915006,1158676.6749588656,3715839.8956531296,3056254.807285302
2021-08-13,3553726.6479521627,3461396.197397431,1854477.1644086149,1153506.9873801793,3714007.247838689,3083308.7820464517
2021-08-16,3577221.192416274,3485774.6066381535,1867386.9082745817,1162260.5053188368,3705296.339924092,3089150.519613135
2021-08-17,3632600.2792693013,3542219.709848603,1894836.5490826871,1178569.7665493055,3695383.4870936377,3099871.191228708
2021-08-18,3620013.3501311177,3528382.9958288274,1891079.0082501676,1173797.1244608972,3698927.0780214528,3095016.2659135824
2021-08-20,3562109.7615996236,3472942.200632294,1860018.002146652,1144280.7489115808,3607769.773767232,3069773.376242324
2021-08-23,3569347.5895262593,3480597.722055634,1860657.58092778,1135754.8804064726,3587932.2810759894,3075623.455950967
2021-08-24,3626613.3796721334,3542531.6359350285,1896160.8429377996,1161908.5351428755,3652260.3041699464,3100428.9304427016
2021-08-25,3605692.9501372213,3521610.5941259465,1892258.5898555242,1154477.6148380437,3658519.020886002,3104477.875344029
2021-08-26,3599712.1503630513,3513474.323618134,1889172.6740467057,1151125.0150303657,3649879.3229195876,3106572.7034226703
2021-08-27,3630450.4048491353,3543743.8831884465,1905848.206677385,1163402.5345748565,3686842.905306789,3123012.4197400277
2021-08-30,3669435.1021605367,3580276.0396520696,1926064.379269548,1182583.907761516,3755027.4146790374,3166029.829508225
2021-08-31,3737921.0827589864,3647361.518213471,1965868.424595781,1206576.0721335567,3798739.5935770045,3204529.3052731603
2021-09-01,3749195.376284682,3659899.5437109075,1971425.5252198654,1217372.8975424923,3813226.7021563905,3199004.1645652833
2021-09-02,3790518.9877348775,3699289.9213964543,1994592.4116334396,1230675.520604626,3854056.8242119327,3228989.05631426
2021-09-03,3793702.016268813,3700961.069284638,1995690.5668763595,1229311.464177624,3879370.878751743,3246087.892183073
2021-09-06,3770771.0435210103,3678684.9019872746,1982929.6596803146,1228932.1909995235,3889863.445804206,3254085.0673765186
2021-09-07,3777302.6724882955,3683294.369699677,1984220.367627092,1222461.413976208,3884093.2097655535,3249943.8274304015
2021-09-08,3767352.426074111,3672260.9630529485,1978722.2073335128,1220260.2084403194,3892414.922221991,3252475.900889034
2021-09-09,3743131.7463255757,3647109.801981171,1966064.6716889816,1210261.4876761592,3899397.4126923108,3257368.288639711
2021-09-13,3736921.789187514,3641529.838449677,1961998.4600343185,1218252.583104626,3909326.619979127,3256538.3684496745
2021-09-14,3736949.9513426656,3641320.8386633,1964261.8821992355,1221204.5746970333,3963860.545708154,3262019.9942074097
2021-09-15,3749305.911608779,3652534.795755585,1972649.9853486496,1226201.9961295284,4004746.122507075,3286164.435939287
2021-09-16,3767895.1239500875,3672068.6352941594,1983873.78045363,1236451.6556143917,4044235.196707575,3307505.0482494337
2021-09-17,3785290.070780837,3689632.0697576604,1992761.188618608,1234449.4742484249,4004472.565414314,3296305.3256436903
2021-09-20,3770562.967745864,3675688.441538056,1981309.934613176,1215640.5936331905,3905386.9867368573,3257441.408962333
2021-09-21,3833396.1920042867,3738531.7327367864,2015366.2322358566,1226754.053205945,3944632.456033244,3287642.9718563436
2021-09-22,3858171.7608061666,3761994.978342255,2025991.9505738693,1225075.9574265261,3993016.1981142825,3287561.086707876
2021-09-23,3955615.268839919,3858109.808649262,2077902.7641190963,1251535.3423752566,4042796.7017406044,3336993.206568753
2021-09-24,3957193.647936904,3856824.943918427,2077423.8159150558,1240489.7206406374,4010938.310537672,3337775.838304032
2021-09-27,3920198.7694121236,3820645.807260712,2059643.2003907638,1225080.2100662966,4022673.6841211733,3336883.3126431475
2021-09-28,3897221.8115874166,3794443.2988378606,2034433.4824342208,1209582.79633949,4009692.1590031255,3316280.3089449964
2021-09-29,3926852.0460615987,3823647.529291352,2037597.9559431,1208046.970693077,4038039.942304556,3307552.5579435895
2021-09-30,3940941.7500334615,3836416.7059728703,2048770.2074308319,1203939.5139975203,4033613.5197600205,3292585.9318505106
2021-10-01,3919404.362902724,3814097.5343114934,2034425.78532695,1196288.6319632186,4037067.416366203,3280280.595059471
2021-10-04,3975725.662112319,3869858.081949433,2066990.0018284344,1223072.271474327,4100191.5511500426,3313124.723513193
2021-10-05,3952501.2887297506,3846614.2848703465,2053842.037805965,1231907.6885223251,4121322.383213176,3336344.0931491493
2021-10-06,3887377.9543295735,3784306.649406632,2021639.4284597253,1227441.4520050518,4070289.985083523,3303661.3255994646
2021-10-07,3899170.073498809,3792065.304025849,2024927.47583814,1228533.4306182943,4124534.4813762987,3331705.6454062816
2021-10-08,3879633.4106779927,3770882.478138169,2012394.04314126,1229877.3466508328,4138145.4473527055,3347115.9475642056
2021-10-11,3923825.1304980153,3815223.6191656194,2027453.6716086096,1236378.3546159207,4159027.3880452183,3357633.2157177194
2021-10-12,3934362.788342559,3823746.2612783513,2034438.0896689123,1244793.8724839627,4188521.5893472205,3368659.371981751
2021-10-13,3941168.23512181,3829539.4083482823,2032720.0979925818,1250361.6571977078,4251384.942145508,3400791.5451668403
2021-10-14,3969100.5403929586,3856037.1776010594,2041806.0516940227,1258422.2085762199,4287588.0087018525,3433713.4306259933
2021-10-18,4023049.04503926,3907365.1422769628,2069858.7775927654,1264723.6330604728,4337054.795918613,3456659.744345222
2021-10-19,4016970.022723281,3901583.170093735,2067532.4082845862,1255137.233234423,4267106.696590215,3440246.3442267054
2021-10-20,4006098.2980013723,3890805.302866181,2063610.6256612951,1218413.4466133292,4211168.07978369,3407294.051915537
2021-10-21,4014872.4053088063,3900847.354768952,2069560.7673426238,1211279.721012133,4197680.779646907,3390383.6505956664
2021-10-22,4069601.7907381887,3953336.7212316594,2096424.4708643523,1215226.2887458976,4153861.8694528234,3373936.240659236
2021-10-25,4045424.4653674,3930006.749941071,2081515.093575534,1199223.5252723868,4113722.3419270883,3371574.0028371755
2021-10-26,4089604.8842459554,3970298.8793260655,2106335.5486078826,1226549.9190101798,4179044.950677011,3402418.3054952715
2021-10-27,4098069.131152236,3959997.5461618504,2099122.125562046,1224174.6183124695,4173148.955023018,3395927.2082722248
2021-10-28,4039144.9695883626,3905317.054771622,2072671.7307966552,1207746.479136199,4074086.1508838134,3329120.416566798
2021-10-29,4028021.210896575,3895310.1303732,2067353.5929640136,1202396.4551036062,4060555.285208716,3301922.7878120844
2021-11-01,4046483.0371428365,3912643.994312485,2073965.1171050505,1205030.065729827,4129386.6268319376,3348844.6433147835
2021-11-02,4074065.1324160453,3942868.7764654243,2086459.0116544398,1201842.539191429,4143692.732615829,3342953.355032978
2021-11-03,4108299.741684234,3967257.4072332466,2096882.842784302,1191891.0894233626,4131354.875650554,3336636.124000404
2021-11-04,4138899.142624175,3996455.883414277,2112913.7076982427,1202837.2778083724,4157055.1541834036,3353070.085911772
2021-11-08,4128901.883898055,3984848.299885758,2106213.1938127447,1199738.6473909174,4207607.475504988,3383472.0066984696
2021-11-09,4138573.434545791,3995827.195405015,2111369.1739152838,1204409.942781918,4232509.044397658,3381540.1705051116
2021-11-10,4128468.2436678763,3985567.809332856,2104293.5062669683,1191730.7259490087,4211495.9628109755,3378313.371797914
2021-11-11,4086518.378738677,3945917.6565313423,2083261.304849073,1182563.3510757515,4174636.926713964,3354050.4686743855
2021-11-12,4163288.614244735,4020226.4248704994,2135809.4895753446,1203468.7841909842,4218953.60966268,3397007.223957266
2021-11-15,4128615.505481994,3981214.399668702,2117809.1574015124,1219866.1234243826,4224881.997245624,3399211.8956340463
2021-11-16,4125365.9553454276,3978822.6896848762,2118432.7507429677,1220239.6363028006,4216308.083156103,3380670.6230103406
2021-11-17,4119699.196922576,3972979.879504212,2113811.8053083974,1230158.3679464774,4202003.411850688,3364008.1492507956
2021-11-18,4063863.966038024,3918259.6481847847,2079782.112849291,1223105.0961998824,4138440.6770560886,3335925.0912796417
2021-11-22,4054416.533758361,3908229.9126316537,2070113.0158635718,1198724.6621123897,4050735.585782851,3271810.0536861103
2021-11-23,4091534.230306823,3944596.7077671518,2088125.510934983,1203677.3239671178,4113218.134133299,3293016.125874215
2021-11-24,4085706.151006896,3937977.777194642,2082333.2217351538,1201256.0853058072,4101145.7112159054,3276262.390430163
2021-11-25,4084379.6428739615,3935693.968082093,2075328.3957714643,1207212.2130218716,4123753.369059914,3299997.2848561998
